courseCode,teacherID,hours
I-12221,19640301-0074,293.0
I-12221,19751128-0211,111.0
I-12221,19910413-0350,101.0
I-12221,19910609-0354,91.0
I-12222,19600503-0067,268.0
I-12222,19771104-0213,80.0
I-12222,19930410-0279,107.0
I-12223,19620228-0042,242.0
I-12223,19760424-0220,86.0
I-12223,19920803-0357,103.0
I-12223,19921222-0299,160.0
I-12224,19610623-0072,244.0
I-12224,19761126-0183,112.0
I-12224,19910610-0276,112.0
I-12225,19600808-0086,271.0
I-12225,19760424-0220,123.0
I-12225,19930421-0304,102.0
I-12226,19690729-0051,226.0
I-12226,19750702-0234,110.0
I-12226,19931209-0335,125.0
I-12226,19900228-0341,112.0
I-12227,19610213-0104,245.0
I-12227,19781230-0194,119.0
I-12227,19920310-0256,137.0
I-12227,19930329-0367,128.0
I-12228,19681228-0077,221.0
I-12228,19780603-0204,139.0
I-12228,19931209-0335,131.0
I-12228,19921225-0352,122.0
I-12229,19680730-0089,251.0
I-12229,19790227-0181,127.0
I-12229,19921013-0274,160.0
I-12229,19910819-0292,131.0
I-12229,19910610-0276,158.0
I-12230,19680216-0088,260.0
I-12230,19750220-0169,102.0
I-12230,19921222-0299,106.0
I-12230,19920715-0337,105.0
I-12230,19900223-0251,92.0
I-12231,19670913-0054,289.0
I-12231,19780210-0175,138.0
I-12231,19930906-0361,85.0
I-12231,19931222-0324,82.0
I-12231,19910512-0312,92.0
I-12232,19560102-0063,265.0
I-12232,19790227-0208,93.0
I-12232,19901114-0331,105.0
I-12232,19910909-0340,142.0
I-12232,19920310-0256,110.0
I-12233,19650814-0090,263.0
I-12233,19790618-0163,102.0
I-12233,19910904-0383,135.0
I-12233,19920309-0349,116.0
I-12234,19550305-0094,261.0
I-12234,19790714-0158,129.0
I-12234,19920909-0316,151.0
I-12234,19911223-0291,94.0
I-12234,19920815-0382,112.0
I-12235,19570303-0075,249.0
I-12235,19791225-0178,136.0
I-12235,19901026-0369,155.0
I-12235,19920408-0343,80.0
I-12236,19600415-0028,264.0
I-12236,19750811-0207,99.0
I-12236,19901126-0278,100.0
I-12236,19910528-0269,122.0
I-12237,19670913-0054,226.0
I-12237,19780326-0162,112.0
I-12237,19910113-0338,91.0
I-12238,19580318-0148,262.0
I-12238,19770421-0177,138.0
I-12238,19930808-0285,113.0
I-12238,19910803-0281,134.0
I-12238,19910303-0245,153.0
I-12239,19581008-0048,292.0
I-12239,19770913-0179,118.0
I-12239,19910519-0362,137.0
I-12239,19911106-0344,110.0
I-12239,19921114-0377,109.0
I-12240,19550609-0065,250.0
I-12240,19781121-0159,89.0
I-12240,19931212-0293,118.0
I-12240,19920527-0260,102.0
I-12240,19901226-0294,113.0
I-12241,19580826-0006,275.0
I-12241,19750518-0196,92.0
I-12241,19931028-0303,120.0
I-12241,19920618-0375,130.0
I-12241,19930130-0359,129.0
I-12242,19640919-0143,251.0
I-12242,19761023-0190,97.0
I-12242,19900508-0265,115.0
I-12242,19931108-0310,103.0
I-12242,19930505-0314,121.0
I-12243,19670827-0016,234.0
I-12243,19761107-0217,125.0
I-12243,19911008-0241,152.0
I-12244,19581008-0048,276.0
I-12244,19750701-0238,127.0
I-12244,19930409-0309,93.0
I-12244,19910803-0281,81.0
I-12244,19930218-0271,157.0
I-12245,19591012-0095,239.0
I-12245,19790510-0202,122.0
I-12245,19901110-0249,131.0
I-12246,19561223-0046,285.0
I-12246,19780326-0162,98.0
I-12246,19920316-0381,158.0
I-12246,19911121-0366,115.0
I-12247,19630717-0021,244.0
I-12247,19780513-0222,132.0
I-12247,19900508-0265,124.0
I-12247,19920803-0357,130.0
I-12247,19930406-0371,126.0
I-12248,19570408-0107,277.0
I-12248,19780409-0209,139.0
I-12248,19920723-0242,127.0
I-12248,19920924-0318,104.0
I-12248,19911008-0241,118.0
I-12249,19651129-0082,294.0
I-12249,19770913-0179,148.0
I-12249,19910103-0368,100.0
I-12250,19690729-0051,270.0
I-12250,19761023-0190,90.0
I-12250,19930913-0358,118.0
I-12251,19551112-0017,243.0
I-12251,19750426-0230,131.0
I-12251,19900815-0388,135.0
I-12252,19561223-0046,257.0
I-12252,19780829-0224,126.0
I-12252,19930421-0304,118.0
I-12252,19930727-0258,113.0
I-12252,19911106-0344,155.0
I-12253,19591012-0095,291.0
I-12253,19780713-0192,102.0
I-12253,19921222-0299,124.0
I-12253,19900309-0255,132.0
I-12253,19910610-0276,138.0
I-12254,19580826-0006,230.0
I-12254,19760710-0210,130.0
I-12254,19931205-0373,108.0
I-12254,19910620-0336,112.0
I-12254,19901221-0339,137.0
I-12255,19680813-0126,240.0
I-12255,19770905-0199,101.0
I-12255,19920723-0242,111.0
I-12256,19640910-0136,260.0
I-12256,19781013-0186,113.0
I-12256,19910610-0276,128.0
I-12256,19910607-0284,130.0
I-12256,19930517-0365,124.0
I-12257,19670320-0110,265.0
I-12257,19770502-0170,137.0
I-12257,19911030-0363,87.0
I-12257,19920127-0376,112.0
I-12258,19680807-0024,226.0
I-12258,19751003-0193,150.0
I-12258,19920310-0256,140.0
I-12258,19910620-0336,111.0
I-12259,19671219-0097,239.0
I-12259,19781230-0194,114.0
I-12259,19920427-0252,138.0
I-12260,19560407-0068,236.0
I-12260,19750425-0232,158.0
I-12260,19931213-0380,109.0
I-12261,19560307-0105,244.0
I-12261,19760404-0180,87.0
I-12261,19920310-0256,159.0
I-12261,19910227-0301,110.0
I-12262,19610502-0010,224.0
I-12262,19760210-0205,110.0
I-12262,19900521-0298,152.0
I-12262,19911016-0297,121.0
I-12262,19920909-0316,125.0
I-12263,19610301-0035,225.0
I-12263,19750730-0223,105.0
I-12263,19910608-0275,108.0
I-12264,19580330-0073,225.0
I-12264,19750701-0238,128.0
I-12264,19901114-0331,135.0
I-12265,19630705-0111,250.0
I-12265,19760411-0165,133.0
I-12265,19921114-0377,108.0
I-12265,19910608-0275,120.0
I-12266,19581118-0029,273.0
I-12266,19790227-0181,110.0
I-12266,19931212-0293,114.0
I-12267,19661101-0142,256.0
I-12267,19780210-0175,127.0
I-12267,19931213-0380,80.0
I-12267,19930628-0364,81.0
I-12267,19910608-0275,142.0
I-12268,19580330-0073,250.0
I-12268,19750426-0230,114.0
I-12268,19920803-0357,124.0
I-12268,19911016-0297,88.0
I-12269,19580607-0011,289.0
I-12269,19750330-0155,133.0
I-12269,19901221-0339,115.0
I-12269,19910207-0290,137.0
I-12270,19661101-0142,263.0
I-12270,19750322-0237,102.0
I-12270,19910519-0362,102.0
I-12270,19930811-0347,131.0
I-12271,19680730-0089,266.0
I-12271,19781230-0194,129.0
I-12271,19911030-0363,140.0
I-12272,19640308-0078,277.0
I-12272,19750518-0196,101.0
I-12272,19901109-0288,85.0
I-12273,19650225-0118,246.0
I-12273,19790813-0198,155.0
I-12273,19920512-0320,125.0
I-12274,19650628-0022,228.0
I-12274,19751003-0193,109.0
I-12274,19901110-0249,154.0
I-12274,19931124-0353,107.0
I-12275,19560607-0120,250.0
I-12275,19791225-0178,128.0
I-12275,19900223-0251,152.0
I-12276,19670913-0054,243.0
I-12276,19761124-0173,100.0
I-12276,19930509-0345,111.0
I-12276,19900924-0280,132.0
I-12277,19661101-0142,276.0
I-12277,19770913-0179,111.0
I-12277,19910123-0385,130.0
I-12277,19900614-0263,136.0
I-12278,19560823-0146,243.0
I-12278,19771104-0213,125.0
I-12278,19910213-0264,118.0
I-12279,19610915-0109,253.0
I-12279,19761124-0173,120.0
I-12279,19900228-0341,140.0
I-12279,19921130-0317,159.0
I-12280,19630509-0113,257.0
I-12280,19780814-0200,91.0
I-12280,19901126-0278,80.0
I-12281,19630509-0113,283.0
I-12281,19750130-0240,90.0
I-12281,19920127-0376,136.0
I-12282,19681130-0059,232.0
I-12282,19760411-0165,114.0
I-12282,19900228-0341,123.0
I-12282,19900614-0263,135.0
I-12282,19930501-0333,159.0
I-12283,19550711-0001,253.0
I-12283,19780814-0200,111.0
I-12283,19930409-0321,135.0
I-12284,19661101-0142,297.0
I-12284,19750330-0155,129.0
I-12284,19920618-0375,122.0
I-12284,19911026-0348,82.0
I-12285,19651010-0130,247.0
I-12285,19760404-0180,117.0
I-12285,19910303-0245,92.0
I-12285,19900803-0270,129.0
I-12285,19920421-0387,91.0
I-12286,19570315-0106,251.0
I-12286,19770310-0188,103.0
I-12286,19930501-0333,158.0
I-12286,19931212-0293,142.0
I-12286,19900924-0280,120.0
I-12287,19640301-0074,268.0
I-12287,19780713-0192,96.0
I-12287,19900705-0286,116.0
I-12287,19930401-0254,132.0
I-12288,19551112-0017,284.0
I-12288,19790129-0233,143.0
I-12288,19910519-0362,104.0
I-12289,19680807-0024,271.0
I-12289,19780823-0221,90.0
I-12289,19931209-0335,158.0
I-12289,19920508-0370,105.0
I-12290,19560307-0105,281.0
I-12290,19790526-0219,155.0
I-12290,19910413-0350,139.0
I-12290,19921013-0372,144.0
I-12291,19580330-0073,256.0
I-12291,19780210-0175,129.0
I-12291,19900521-0332,101.0
I-12291,19900223-0251,121.0
I-12292,19630523-0038,256.0
I-12292,19770222-0184,151.0
I-12292,19911021-0244,151.0
I-12292,19930528-0342,138.0
I-12292,19920618-0375,94.0
I-12293,19670622-0114,260.0
I-12293,19771011-0195,155.0
I-12293,19910610-0276,90.0
I-12294,19550609-0065,279.0
I-12294,19791228-0227,100.0
I-12294,19911222-0246,141.0
I-12295,19561109-0064,229.0
I-12295,19770519-0215,89.0
I-12295,19931212-0293,111.0
I-12296,19580320-0116,232.0
I-12296,19750319-0156,134.0
I-12296,19910207-0290,126.0
I-12296,19930131-0334,147.0
I-12297,19630717-0021,263.0
I-12297,19781121-0159,135.0
I-12297,19920512-0320,120.0
I-12297,19910730-0248,158.0
I-12297,19930607-0308,107.0
I-12298,19631203-0052,255.0
I-12298,19770421-0176,82.0
I-12298,19901221-0339,119.0
I-12299,19590905-0037,248.0
I-12299,19760404-0180,99.0
I-12299,19921225-0352,81.0
I-12299,19930409-0309,116.0
I-12300,19560123-0039,225.0
I-12300,19790214-0226,108.0
I-12300,19901114-0331,134.0
I-12300,19900614-0263,81.0
I-12300,19930409-0321,95.0
I-12301,19600803-0124,263.0
I-12301,19770219-0187,91.0
I-12301,19910303-0245,109.0
I-12302,19550512-0123,263.0
I-12302,19760411-0165,157.0
I-12302,19911021-0244,87.0
I-12302,19930501-0333,125.0
I-12303,19660329-0093,290.0
I-12303,19770421-0177,121.0
I-12303,19920218-0266,103.0
I-12303,19911016-0297,84.0
I-12303,19910123-0385,146.0
I-12304,19640910-0136,279.0
I-12304,19780326-0162,112.0
I-12304,19910505-0351,132.0
I-12305,19660308-0145,223.0
I-12305,19770421-0177,107.0
I-12305,19910608-0275,155.0
I-12305,19910926-0315,123.0
I-12306,19550826-0076,265.0
I-12306,19780326-0162,136.0
I-12306,19920815-0382,123.0
I-12306,19911223-0300,134.0
I-12307,19581017-0092,255.0
I-12307,19750730-0223,88.0
I-12307,19930528-0342,102.0
I-12307,19900924-0280,98.0
I-12308,19690729-0051,251.0
I-12308,19750702-0234,135.0
I-12308,19910303-0245,131.0
I-12308,19920408-0343,109.0
I-12308,19920316-0381,104.0
I-12309,19550609-0065,261.0
I-12309,19780814-0200,128.0
I-12309,19930130-0359,101.0
I-12309,19910413-0350,103.0
I-12309,19920715-0325,117.0
I-12310,19660422-0098,241.0
I-12310,19790510-0202,84.0
I-12310,19930820-0313,84.0
I-12310,19920815-0382,110.0
I-12311,19551224-0080,271.0
I-12311,19780713-0192,155.0
I-12311,19900815-0388,157.0
I-12311,19900223-0251,136.0
I-12312,19581008-0048,254.0
I-12312,19790903-0229,131.0
I-12312,19901110-0249,101.0
I-12312,19920316-0381,122.0
I-12313,19610427-0149,253.0
I-12313,19761124-0173,117.0
I-12313,19910219-0330,116.0
I-12313,19910207-0290,95.0
I-12314,19551006-0084,243.0
I-12314,19770219-0187,111.0
I-12314,19920531-0346,84.0
I-12314,19920408-0343,106.0
I-12314,19921230-0327,81.0
I-12315,19580724-0085,294.0
I-12315,19770502-0170,115.0
I-12315,19901226-0294,86.0
I-12315,19931108-0310,121.0
I-12315,19921130-0317,104.0
I-12316,19561223-0046,241.0
I-12316,19761126-0183,110.0
I-12316,19900228-0341,130.0
I-12317,19610623-0072,289.0
I-12317,19770619-0167,120.0
I-12317,19921230-0327,130.0
I-12317,19910103-0368,109.0
I-12317,19910430-0390,148.0
I-12318,19670913-0054,286.0
I-12318,19770421-0177,105.0
I-12318,19910819-0292,93.0
I-12318,19930904-0283,91.0
I-12319,19650225-0118,268.0
I-12319,19790510-0202,140.0
I-12319,19911021-0244,120.0
I-12319,19911030-0363,119.0
I-12320,19550711-0001,262.0
I-12320,19761107-0217,154.0
I-12320,19930509-0345,122.0
I-12320,19920127-0376,132.0
I-12321,19570408-0107,229.0
I-12321,19750220-0169,85.0
I-12321,19930906-0361,89.0
I-12322,19610301-0035,270.0
I-12322,19780215-0235,128.0
I-12322,19931011-0322,125.0
I-12322,19930528-0342,83.0
I-12322,19931124-0353,134.0
I-12323,19660308-0145,282.0
I-12323,19760910-0228,102.0
I-12323,19930811-0347,143.0
I-12324,19680216-0088,290.0
I-12324,19761215-0239,100.0
I-12324,19930628-0364,159.0
I-12325,19580330-0073,241.0
I-12325,19751128-0211,130.0
I-12325,19930811-0347,99.0
I-12325,19931216-0360,81.0
I-12325,19911021-0244,80.0
I-12326,19590905-0037,259.0
I-12326,19790227-0208,136.0
I-12326,19900815-0388,133.0
I-12327,19551006-0084,276.0
I-12327,19750811-0207,138.0
I-12327,19930501-0333,148.0
I-12327,19920723-0242,127.0
I-12327,19931028-0303,127.0
I-12328,19690322-0050,272.0
I-12328,19760411-0165,96.0
I-12328,19920309-0349,149.0
I-12328,19910909-0340,155.0
I-12328,19900416-0384,125.0
I-12329,19680807-0024,264.0
I-12329,19750702-0234,110.0
I-12329,19920310-0256,82.0
I-12329,19931216-0360,155.0
I-12329,19910406-0302,107.0
I-12330,19671219-0097,260.0
I-12330,19770219-0187,100.0
I-12330,19920512-0320,112.0
I-12330,19930719-0259,92.0
I-12330,19900705-0286,128.0
I-12331,19580320-0116,241.0
I-12331,19780725-0206,118.0
I-12331,19930906-0361,102.0
I-12332,19580724-0085,255.0
I-12332,19790129-0233,100.0
I-12332,19920724-0267,136.0
I-12333,19640308-0078,258.0
I-12333,19781013-0186,104.0
I-12333,19930406-0371,87.0
I-12334,19660217-0133,232.0
I-12334,19750702-0234,156.0
I-12334,19900924-0280,135.0
I-12334,19910904-0383,118.0
I-12335,19560307-0105,268.0
I-12335,19780103-0216,159.0
I-12335,19900309-0255,156.0
I-12335,19920428-0326,110.0
I-12335,19900521-0298,123.0
I-12336,19671119-0137,245.0
I-12336,19790714-0158,118.0
I-12336,19920527-0260,119.0
I-12336,19930505-0314,143.0
I-12337,19640910-0136,235.0
I-12337,19780725-0206,156.0
I-12337,19931212-0293,115.0
I-12337,19921013-0274,121.0
I-12337,19911030-0363,156.0
I-12338,19671219-0097,258.0
I-12338,19750701-0238,108.0
I-12338,19920715-0325,106.0
I-12339,19590416-0060,274.0
I-12339,19771213-0157,119.0
I-12339,19930820-0313,135.0
I-12339,19930409-0309,102.0
I-12339,19920101-0355,80.0
I-12340,19581118-0029,299.0
I-12340,19750309-0236,88.0
I-12340,19930329-0367,126.0
I-12340,19930904-0283,121.0
I-12340,19900216-0277,136.0
I-12341,19560407-0068,288.0
I-12341,19790714-0158,135.0
I-12341,19900521-0298,114.0
I-12341,19900830-0305,84.0
I-12342,19630717-0021,247.0
I-12342,19780215-0235,127.0
I-12342,19920309-0349,85.0
I-12342,19911223-0300,89.0
I-12343,19680307-0062,265.0
I-12343,19770222-0184,87.0
I-12343,19910430-0390,106.0
I-12343,19930906-0361,118.0
I-12344,19681228-0077,261.0
I-12344,19760106-0153,122.0
I-12344,19930607-0308,111.0
I-12344,19900216-0277,114.0
I-12344,19901126-0278,155.0
I-12345,19560823-0146,228.0
I-12345,19790214-0226,127.0
I-12345,19900924-0280,131.0
I-12345,19930401-0254,149.0
I-12346,19570315-0106,238.0
I-12346,19750220-0169,160.0
I-12346,19910730-0248,155.0
I-12346,19910519-0362,128.0
I-12347,19571206-0122,245.0
I-12347,19780823-0221,151.0
I-12347,19900924-0280,81.0
I-12347,19910909-0340,121.0
I-12348,19560807-0056,279.0
I-12348,19751003-0193,150.0
I-12348,19930509-0345,149.0
I-12349,19560725-0061,286.0
I-12349,19750730-0223,129.0
I-12349,19930618-0289,131.0
I-12349,19931124-0353,125.0
I-12349,19930409-0321,134.0
I-12350,19631230-0070,231.0
I-12350,19780409-0209,147.0
I-12350,19920924-0318,117.0
I-12351,19600808-0086,294.0
I-12351,19760411-0165,143.0
I-12351,19910123-0385,112.0
I-12352,19610623-0072,292.0
I-12352,19780210-0175,122.0
I-12352,19930131-0334,87.0
I-12352,19920902-0296,95.0
I-12352,19920531-0346,140.0
I-12353,19570327-0091,280.0
I-12353,19780823-0221,105.0
I-12353,19920512-0320,119.0
I-12354,19570412-0099,278.0
I-12354,19760210-0205,132.0
I-12354,19910413-0350,94.0
I-12354,19900216-0277,117.0
I-12354,19910904-0383,122.0
I-12355,19640131-0002,285.0
I-12355,19781121-0159,115.0
I-12355,19931020-0257,153.0
I-12356,19640621-0023,256.0
I-12356,19790813-0198,123.0
I-12356,19900801-0261,138.0
I-12357,19640114-0132,270.0
I-12357,19780210-0154,103.0
I-12357,19921230-0327,102.0
I-12358,19650814-0090,298.0
I-12358,19750701-0238,124.0
I-12358,19900508-0265,107.0
I-12358,19930808-0285,152.0
I-12359,19560102-0063,280.0
I-12359,19780409-0209,113.0
I-12359,19930421-0304,103.0
I-12359,19930421-0304,124.0
I-12360,19560725-0061,228.0
I-12360,19760710-0210,95.0
I-12360,19910408-0250,138.0
I-12361,19650628-0022,275.0
I-12361,19760902-0214,90.0
I-12361,19910620-0336,123.0
I-12362,19600803-0124,241.0
I-12362,19750322-0237,120.0
I-12362,19900216-0277,133.0
I-12363,19550419-0012,283.0
I-12363,19770721-0174,99.0
I-12363,19910412-0243,133.0
I-12364,19640301-0074,226.0
I-12364,19790227-0218,107.0
I-12364,19910730-0248,123.0
I-12365,19550305-0094,252.0
I-12365,19750811-0207,157.0
I-12365,19920727-0356,117.0
I-12365,19910219-0330,98.0
I-12365,19920724-0267,87.0
I-12366,19590416-0060,259.0
I-12366,19750322-0237,134.0
I-12366,19911223-0300,95.0
I-12366,19930409-0309,123.0
I-12367,19640131-0002,283.0
I-12367,19790711-0182,128.0
I-12367,19910702-0389,83.0
I-12367,19920403-0319,104.0
I-12368,19630716-0117,274.0
I-12368,19790903-0229,129.0
I-12368,19920715-0325,120.0
I-12368,19920316-0381,92.0
I-12369,19550609-0065,225.0
I-12369,19780603-0204,103.0
I-12369,19920727-0356,120.0
I-12369,19900216-0277,110.0
I-12370,19570303-0075,260.0
I-12370,19760210-0205,125.0
I-12370,19930124-0273,94.0
I-12370,19910123-0385,109.0
I-12371,19590416-0060,222.0
I-12371,19770421-0177,144.0
I-12371,19930727-0258,101.0
I-12372,19580330-0073,283.0
I-12372,19790106-0160,148.0
I-12372,19910609-0354,110.0
I-12372,19930719-0259,121.0
I-12373,19640131-0002,275.0
I-12373,19770703-0166,129.0
I-12373,19930820-0313,131.0
I-12373,19920909-0316,101.0
I-12374,19550609-0065,272.0
I-12374,19760101-0164,137.0
I-12374,19930410-0279,98.0
I-12374,19910608-0275,149.0
I-12375,19610213-0104,271.0
I-12375,19760710-0210,140.0
I-12375,19910227-0301,123.0
I-12376,19670913-0054,224.0
I-12376,19771213-0157,112.0
I-12376,19910505-0351,139.0
I-12376,19930628-0364,106.0
I-12377,19671119-0137,261.0
I-12377,19771011-0195,101.0
I-12377,19931212-0293,105.0
I-12378,19581008-0048,279.0
I-12378,19780215-0235,119.0
I-12378,19920218-0266,123.0
I-12378,19900719-0272,98.0
I-12379,19660422-0098,231.0
I-12379,19750426-0230,130.0
I-12379,19920428-0326,134.0
I-12379,19920418-0262,155.0
I-12380,19550711-0001,236.0
I-12380,19781230-0194,114.0
I-12380,19900719-0272,100.0
I-12381,19610915-0109,281.0
I-12381,19790727-0212,147.0
I-12381,19910730-0248,135.0
I-12382,19650814-0115,260.0
I-12382,19751128-0211,143.0
I-12382,19920715-0325,138.0
I-12382,19901026-0369,118.0
I-12383,19650109-0128,281.0
I-12383,19770421-0177,95.0
I-12383,19930501-0333,105.0
I-12384,19570303-0075,226.0
I-12384,19791228-0227,136.0
I-12384,19911223-0291,140.0
I-12385,19551006-0084,221.0
I-12385,19750730-0223,109.0
I-12385,19920715-0337,151.0
I-12385,19930205-0247,115.0
I-12386,19681130-0059,274.0
I-12386,19780210-0175,150.0
I-12386,19930811-0347,123.0
I-12386,19931222-0324,150.0
I-12387,19551112-0017,280.0
I-12387,19760404-0180,158.0
I-12387,19920727-0356,101.0
I-12387,19920101-0355,115.0
I-12387,19930505-0314,119.0
I-12388,19681130-0059,250.0
I-12388,19750319-0156,93.0
I-12388,19910803-0281,142.0
I-12388,19930926-0386,123.0
I-12389,19560407-0068,262.0
I-12389,19790106-0160,117.0
I-12389,19920512-0320,112.0
I-12389,19920527-0260,95.0
I-12389,19910608-0275,101.0
I-12390,19690906-0102,266.0
I-12390,19770519-0215,135.0
I-12390,19920508-0370,91.0
I-12390,19920921-0268,143.0
I-12390,19910610-0276,130.0
I-12391,19580526-0034,282.0
I-12391,19770215-0185,91.0
I-12391,19920724-0267,110.0
I-12392,19610301-0035,230.0
I-12392,19750330-0155,113.0
I-12392,19921230-0327,135.0
I-12392,19920218-0266,127.0
I-12392,19920924-0318,100.0
I-12393,19560823-0146,246.0
I-12393,19760710-0210,129.0
I-12393,19920723-0242,144.0
I-12393,19920815-0382,157.0
I-12394,19570327-0091,272.0
I-12394,19750701-0238,110.0
I-12394,19900830-0305,133.0
I-12395,19600803-0124,292.0
I-12395,19761124-0173,118.0
I-12395,19931124-0353,123.0
I-12396,19691215-0071,257.0
I-12396,19790711-0182,126.0
I-12396,19930719-0259,117.0
I-12396,19911106-0344,117.0
I-12397,19601207-0100,256.0
I-12397,19760424-0220,98.0
I-12397,19910103-0368,136.0
I-12397,19920924-0318,105.0
I-12397,19920310-0256,110.0
I-12398,19600503-0067,248.0
I-12398,19750811-0207,116.0
I-12398,19900309-0255,142.0
I-12398,19920924-0318,146.0
I-12399,19630717-0021,229.0
I-12399,19790813-0198,101.0
I-12399,19921231-0282,115.0
I-12399,19931020-0257,109.0
I-12399,19910519-0362,119.0
I-12400,19601109-0066,244.0
I-12400,19780603-0204,156.0
I-12400,19920418-0262,114.0
I-12400,19910721-0295,150.0
I-12401,19691215-0071,240.0
I-12401,19790510-0202,135.0
I-12401,19900614-0263,104.0
I-12401,19910219-0330,86.0
I-12402,19620221-0139,252.0
I-12402,19790227-0218,134.0
I-12402,19910227-0301,137.0
I-12402,19901109-0288,103.0
I-12403,19671219-0097,252.0
I-12403,19750322-0237,119.0
I-12403,19900614-0263,113.0
I-12403,19920508-0370,99.0
I-12404,19630316-0005,232.0
I-12404,19770421-0177,87.0
I-12404,19900515-0374,84.0
I-12404,19910702-0389,128.0
I-12405,19610301-0035,261.0
I-12405,19780725-0206,101.0
I-12405,19930218-0271,94.0
I-12405,19931222-0324,125.0
I-12406,19560607-0120,243.0
I-12406,19780321-0151,105.0
I-12406,19911222-0246,158.0
I-12407,19641017-0004,246.0
I-12407,19790227-0181,144.0
I-12407,19930409-0321,111.0
I-12408,19690322-0050,232.0
I-12408,19790106-0160,98.0
I-12408,19920421-0387,138.0
