courseCode,studyPeriod,academicYear,teacherID,hours,courseInstance
1920,3.0,2026-2027,19930406-0371,100.0,I-15932
1920,3.0,2026-2027,19930906-0361,140.0,I-15932
1920,3.0,2026-2027,19901221-0339,140.0,I-15932
1740,1.0,2026-2027,19690906-0102,260.0,I-15933
1740,1.0,2026-2027,19750319-0156,120.0,I-15933
1740,1.0,2026-2027,19920408-0343,140.0,I-15933
1662,3.0,2026-2027,19630224-0041,260.0,I-15934
1662,3.0,2026-2027,19780103-0216,120.0,I-15934
1662,3.0,2026-2027,19900515-0374,140.0,I-15934
1662,3.0,2026-2027,19900508-0265,100.0,I-15934
1524,1.0,2026-2027,19630717-0021,260.0,I-15935
1524,1.0,2026-2027,19790227-0208,100.0,I-15935
1524,1.0,2026-2027,19931011-0322,100.0,I-15935
1524,1.0,2026-2027,19920527-0260,100.0,I-15935
1524,1.0,2026-2027,19911106-0344,120.0,I-15935
1480,3.0,2026-2027,19631230-0070,260.0,I-15936
1480,3.0,2026-2027,19790227-0208,140.0,I-15936
1480,3.0,2026-2027,19911223-0291,140.0,I-15936
1456,1.0,2026-2027,19560728-0119,260.0,I-15937
1456,1.0,2026-2027,19760210-0205,100.0,I-15937
1456,1.0,2026-2027,19930501-0333,100.0,I-15937
1333,3.0,2026-2027,19561112-0009,260.0,I-15938
1333,3.0,2026-2027,19750702-0234,100.0,I-15938
1333,3.0,2026-2027,19931011-0322,120.0,I-15938
1333,3.0,2026-2027,19911106-0344,100.0,I-15938
1333,3.0,2026-2027,19900506-0329,100.0,I-15938
1153,2.0,2026-2027,19610915-0109,280.0,I-15939
1153,2.0,2026-2027,19771115-0203,120.0,I-15939
1153,2.0,2026-2027,19930218-0271,140.0,I-15939
1138,4.0,2026-2027,19630523-0038,280.0,I-15940
1138,4.0,2026-2027,19760323-0201,100.0,I-15940
1138,4.0,2026-2027,19910803-0281,120.0,I-15940
1138,4.0,2026-2027,19901109-0288,120.0,I-15940
1441,1.0,2010-2011,19590811-0058,240.0,I-15941
1441,1.0,2010-2011,19750309-0236,120.0,I-15941
1441,1.0,2010-2011,19901226-0294,120.0,I-15941
1441,1.0,2010-2011,19900719-0272,140.0,I-15941
1740,3.0,2010-2011,19630523-0038,280.0,I-15942
1740,3.0,2010-2011,19770212-0168,140.0,I-15942
1740,3.0,2010-2011,19901126-0278,100.0,I-15942
1533,2.0,2010-2011,19550419-0012,260.0,I-15943
1533,2.0,2010-2011,19760411-0165,100.0,I-15943
1533,2.0,2010-2011,19930421-0304,140.0,I-15943
1371,1.0,2010-2011,19680624-0027,240.0,I-15944
1371,1.0,2010-2011,19750322-0237,120.0,I-15944
1371,1.0,2010-2011,19910609-0354,120.0,I-15944
1371,1.0,2010-2011,19920715-0337,100.0,I-15944
1993,4.0,2010-2011,19650225-0118,240.0,I-15945
1993,4.0,2010-2011,19780713-0192,120.0,I-15945
1993,4.0,2010-2011,19930913-0358,140.0,I-15945
1993,4.0,2010-2011,19920921-0268,140.0,I-15945
1789,2.0,2010-2011,19600422-0103,280.0,I-15946
1789,2.0,2010-2011,19770721-0174,140.0,I-15946
1789,2.0,2010-2011,19930904-0283,140.0,I-15946
1789,2.0,2010-2011,19910219-0330,100.0,I-15946
1789,2.0,2010-2011,19931011-0322,100.0,I-15946
1466,3.0,2010-2011,19601109-0066,260.0,I-15947
1466,3.0,2010-2011,19751003-0193,140.0,I-15947
1466,3.0,2010-2011,19910702-0389,120.0,I-15947
1466,3.0,2010-2011,19920527-0260,100.0,I-15947
1329,3.0,2010-2011,19551006-0084,240.0,I-15948
1329,3.0,2010-2011,19770619-0167,140.0,I-15948
1329,3.0,2010-2011,19910909-0340,120.0,I-15948
1329,3.0,2010-2011,19920921-0268,140.0,I-15948
1245,1.0,2010-2011,19680210-0129,260.0,I-15949
1245,1.0,2010-2011,19750319-0156,120.0,I-15949
1245,1.0,2010-2011,19911030-0363,120.0,I-15949
1245,1.0,2010-2011,19930913-0358,120.0,I-15949
1213,4.0,2010-2011,19550305-0094,240.0,I-15950
1213,4.0,2010-2011,19770421-0176,140.0,I-15950
1213,4.0,2010-2011,19910505-0351,120.0,I-15950
1213,4.0,2010-2011,19910610-0276,140.0,I-15950
1130,3.0,2010-2011,19640910-0136,260.0,I-15951
1130,3.0,2010-2011,19750322-0237,140.0,I-15951
1130,3.0,2010-2011,19910721-0295,140.0,I-15951
1093,3.0,2010-2011,19570303-0075,260.0,I-15952
1093,3.0,2010-2011,19780829-0224,120.0,I-15952
1093,3.0,2010-2011,19920715-0337,120.0,I-15952
1093,3.0,2010-2011,19911223-0291,120.0,I-15952
1093,3.0,2010-2011,19931011-0322,140.0,I-15952
1812,3.0,2011-2012,19570730-0081,260.0,I-15953
1812,3.0,2011-2012,19790227-0208,100.0,I-15953
1812,3.0,2011-2012,19910528-0269,100.0,I-15953
1812,3.0,2011-2012,19920508-0370,140.0,I-15953
1240,2.0,2011-2012,19551006-0084,240.0,I-15954
1240,2.0,2011-2012,19761215-0239,140.0,I-15954
1240,2.0,2011-2012,19901110-0249,100.0,I-15954
1240,2.0,2011-2012,19920921-0311,140.0,I-15954
1408,1.0,2011-2012,19590905-0037,240.0,I-15955
1408,1.0,2011-2012,19760404-0180,140.0,I-15955
1408,1.0,2011-2012,19920727-0356,120.0,I-15955
1408,1.0,2011-2012,19921222-0299,120.0,I-15955
1408,1.0,2011-2012,19901114-0331,140.0,I-15955
1372,3.0,2011-2012,19681204-0018,280.0,I-15956
1372,3.0,2011-2012,19780326-0162,140.0,I-15956
1372,3.0,2011-2012,19900416-0384,100.0,I-15956
1202,1.0,2011-2012,19630717-0021,240.0,I-15957
1202,1.0,2011-2012,19791225-0178,120.0,I-15957
1202,1.0,2011-2012,19900202-0287,100.0,I-15957
1202,1.0,2011-2012,19910408-0250,120.0,I-15957
1150,4.0,2011-2012,19580621-0026,280.0,I-15958
1150,4.0,2011-2012,19780713-0192,120.0,I-15958
1150,4.0,2011-2012,19910608-0275,100.0,I-15958
1150,4.0,2011-2012,19910430-0390,140.0,I-15958
1150,4.0,2011-2012,19900801-0261,100.0,I-15958
1143,4.0,2011-2012,19560228-0121,260.0,I-15959
1143,4.0,2011-2012,19771213-0157,120.0,I-15959
1143,4.0,2011-2012,19930401-0254,140.0,I-15959
1138,4.0,2011-2012,19561223-0046,240.0,I-15960
1138,4.0,2011-2012,19780326-0162,120.0,I-15960
1138,4.0,2011-2012,19920902-0296,140.0,I-15960
1894,1.0,2011-2012,19641017-0004,280.0,I-15961
1894,1.0,2011-2012,19750702-0234,120.0,I-15961
1894,1.0,2011-2012,19930808-0285,120.0,I-15961
1894,1.0,2011-2012,19931011-0322,100.0,I-15961
1831,4.0,2011-2012,19680313-0150,240.0,I-15962
1831,4.0,2011-2012,19750518-0196,120.0,I-15962
1831,4.0,2011-2012,19900803-0270,140.0,I-15962
1831,4.0,2011-2012,19931028-0303,140.0,I-15962
1831,4.0,2011-2012,19910408-0250,140.0,I-15962
1764,3.0,2011-2012,19670913-0054,280.0,I-15963
1764,3.0,2011-2012,19760323-0201,120.0,I-15963
1764,3.0,2011-2012,19931213-0380,100.0,I-15963
1752,4.0,2011-2012,19660217-0133,280.0,I-15964
1752,4.0,2011-2012,19791210-0189,100.0,I-15964
1752,4.0,2011-2012,19900223-0251,140.0,I-15964
1752,4.0,2011-2012,19900223-0251,120.0,I-15964
1649,2.0,2011-2012,19580607-0011,240.0,I-15965
1649,2.0,2011-2012,19750220-0169,100.0,I-15965
1649,2.0,2011-2012,19930130-0359,100.0,I-15965
1649,2.0,2011-2012,19910909-0340,140.0,I-15965
1641,2.0,2011-2012,19600808-0086,240.0,I-15966
1641,2.0,2011-2012,19751107-0152,120.0,I-15966
1641,2.0,2011-2012,19921222-0299,140.0,I-15966
1556,2.0,2011-2012,19680216-0088,240.0,I-15967
1556,2.0,2011-2012,19790903-0229,100.0,I-15967
1556,2.0,2011-2012,19930501-0333,100.0,I-15967
1556,2.0,2011-2012,19930130-0359,100.0,I-15967
1556,2.0,2011-2012,19920428-0326,100.0,I-15967
1449,4.0,2011-2012,19550523-0044,260.0,I-15968
1449,4.0,2011-2012,19770222-0184,120.0,I-15968
1449,4.0,2011-2012,19901221-0339,100.0,I-15968
1449,4.0,2011-2012,19921114-0377,140.0,I-15968
1179,3.0,2011-2012,19550826-0076,260.0,I-15969
1179,3.0,2011-2012,19751128-0211,120.0,I-15969
1179,3.0,2011-2012,19900506-0329,100.0,I-15969
1179,3.0,2011-2012,19931205-0373,140.0,I-15969
1175,1.0,2011-2012,19601109-0066,240.0,I-15970
1175,1.0,2011-2012,19750811-0207,100.0,I-15970
1175,1.0,2011-2012,19930409-0321,100.0,I-15970
1148,3.0,2011-2012,19670223-0014,280.0,I-15971
1148,3.0,2011-2012,19781121-0159,120.0,I-15971
1148,3.0,2011-2012,19901126-0278,140.0,I-15971
1148,3.0,2011-2012,19930926-0386,100.0,I-15971
1148,3.0,2011-2012,19930501-0333,100.0,I-15971
1126,4.0,2011-2012,19600630-0020,280.0,I-15972
1126,4.0,2011-2012,19790227-0218,140.0,I-15972
1126,4.0,2011-2012,19910227-0301,100.0,I-15972
1126,4.0,2011-2012,19910609-0354,120.0,I-15972
1083,1.0,2011-2012,19670827-0016,240.0,I-15973
1083,1.0,2011-2012,19760210-0205,120.0,I-15973
1083,1.0,2011-2012,19920723-0242,140.0,I-15973
1059,2.0,2011-2012,19660326-0138,260.0,I-15974
1059,2.0,2011-2012,19751128-0211,120.0,I-15974
1059,2.0,2011-2012,19900521-0332,120.0,I-15974
1043,1.0,2011-2012,19590905-0037,260.0,I-15975
1043,1.0,2011-2012,19760101-0164,140.0,I-15975
1043,1.0,2011-2012,19930926-0386,120.0,I-15975
1043,1.0,2011-2012,19921231-0282,120.0,I-15975
1600,3.0,2012-2013,19600415-0028,240.0,I-15976
1600,3.0,2012-2013,19781125-0171,140.0,I-15976
1600,3.0,2012-2013,19910123-0385,100.0,I-15976
1681,3.0,2012-2013,19660217-0133,260.0,I-15977
1681,3.0,2012-2013,19760106-0153,140.0,I-15977
1681,3.0,2012-2013,19931209-0335,100.0,I-15977
1249,1.0,2012-2013,19670913-0054,260.0,I-15978
1249,1.0,2012-2013,19790618-0163,120.0,I-15978
1249,1.0,2012-2013,19931205-0373,120.0,I-15978
1249,1.0,2012-2013,19931205-0373,100.0,I-15978
1970,2.0,2012-2013,19590109-0003,280.0,I-15979
1970,2.0,2012-2013,19790106-0160,100.0,I-15979
1970,2.0,2012-2013,19900521-0298,140.0,I-15979
1963,4.0,2012-2013,19670223-0014,280.0,I-15980
1963,4.0,2012-2013,19750630-0161,140.0,I-15980
1963,4.0,2012-2013,19921013-0372,140.0,I-15980
1903,3.0,2012-2013,19691215-0071,240.0,I-15981
1903,3.0,2012-2013,19771115-0203,100.0,I-15981
1903,3.0,2012-2013,19910609-0354,100.0,I-15981
1881,4.0,2012-2013,19560102-0063,260.0,I-15982
1881,4.0,2012-2013,19790714-0158,100.0,I-15982
1881,4.0,2012-2013,19931205-0373,140.0,I-15982
1881,4.0,2012-2013,19931212-0293,100.0,I-15982
1881,4.0,2012-2013,19911222-0246,120.0,I-15982
1877,3.0,2012-2013,19671119-0137,280.0,I-15983
1877,3.0,2012-2013,19770219-0187,100.0,I-15983
1877,3.0,2012-2013,19910219-0330,140.0,I-15983
1877,3.0,2012-2013,19920310-0256,120.0,I-15983
1877,3.0,2012-2013,19931213-0380,140.0,I-15983
1578,3.0,2012-2013,19631024-0087,240.0,I-15984
1578,3.0,2012-2013,19760101-0164,100.0,I-15984
1578,3.0,2012-2013,19910819-0292,120.0,I-15984
1578,3.0,2012-2013,19900228-0341,120.0,I-15984
1578,3.0,2012-2013,19900803-0270,140.0,I-15984
1574,2.0,2012-2013,19550828-0055,280.0,I-15985
1574,2.0,2012-2013,19770215-0185,120.0,I-15985
1574,2.0,2012-2013,19900614-0263,100.0,I-15985
1574,2.0,2012-2013,19931011-0322,120.0,I-15985
1574,2.0,2012-2013,19901026-0369,140.0,I-15985
1536,3.0,2012-2013,19650109-0128,260.0,I-15986
1536,3.0,2012-2013,19780409-0209,140.0,I-15986
1536,3.0,2012-2013,19920715-0325,120.0,I-15986
1496,3.0,2012-2013,19560807-0056,260.0,I-15987
1496,3.0,2012-2013,19750630-0161,140.0,I-15987
1496,3.0,2012-2013,19901226-0294,140.0,I-15987
1496,3.0,2012-2013,19910609-0354,120.0,I-15987
1496,3.0,2012-2013,19911021-0244,100.0,I-15987
1485,4.0,2012-2013,19630219-0019,240.0,I-15988
1485,4.0,2012-2013,19791228-0227,140.0,I-15988
1485,4.0,2012-2013,19901226-0294,140.0,I-15988
1123,3.0,2012-2013,19570408-0107,280.0,I-15989
1123,3.0,2012-2013,19790727-0212,120.0,I-15989
1123,3.0,2012-2013,19910702-0389,120.0,I-15989
1108,3.0,2012-2013,19631024-0087,280.0,I-15990
1108,3.0,2012-2013,19750518-0196,140.0,I-15990
1108,3.0,2012-2013,19911223-0291,140.0,I-15990
1108,3.0,2012-2013,19910819-0292,100.0,I-15990
1022,4.0,2012-2013,19580131-0007,280.0,I-15991
1022,4.0,2012-2013,19770421-0177,140.0,I-15991
1022,4.0,2012-2013,19910213-0264,120.0,I-15991
1022,4.0,2012-2013,19920715-0325,100.0,I-15991
1706,2.0,2013-2014,19550928-0032,280.0,I-15992
1706,2.0,2013-2014,19780215-0235,140.0,I-15992
1706,2.0,2013-2014,19930131-0334,100.0,I-15992
1216,4.0,2013-2014,19640919-0143,260.0,I-15993
1216,4.0,2013-2014,19790318-0172,100.0,I-15993
1216,4.0,2013-2014,19930406-0371,120.0,I-15993
1216,4.0,2013-2014,19900815-0388,120.0,I-15993
1216,4.0,2013-2014,19930205-0247,140.0,I-15993
1487,4.0,2013-2014,19560123-0039,280.0,I-15994
1487,4.0,2013-2014,19750220-0169,140.0,I-15994
1487,4.0,2013-2014,19910609-0354,100.0,I-15994
1487,4.0,2013-2014,19901221-0339,100.0,I-15994
1235,4.0,2013-2014,19691216-0147,280.0,I-15995
1235,4.0,2013-2014,19770519-0215,100.0,I-15995
1235,4.0,2013-2014,19920921-0311,140.0,I-15995
1235,4.0,2013-2014,19930205-0247,120.0,I-15995
1235,4.0,2013-2014,19921024-0306,140.0,I-15995
1956,2.0,2013-2014,19610427-0149,280.0,I-15996
1956,2.0,2013-2014,19760902-0214,140.0,I-15996
1956,2.0,2013-2014,19910219-0330,100.0,I-15996
1943,3.0,2013-2014,19670913-0054,240.0,I-15997
1943,3.0,2013-2014,19781121-0159,120.0,I-15997
1943,3.0,2013-2014,19910609-0354,140.0,I-15997
1943,3.0,2013-2014,19900705-0286,140.0,I-15997
1816,3.0,2013-2014,19631230-0070,260.0,I-15998
1816,3.0,2013-2014,19780823-0221,120.0,I-15998
1816,3.0,2013-2014,19920310-0256,120.0,I-15998
1816,3.0,2013-2014,19900704-0379,100.0,I-15998
1788,2.0,2013-2014,19630717-0021,280.0,I-15999
1788,2.0,2013-2014,19790526-0219,120.0,I-15999
1788,2.0,2013-2014,19910926-0315,100.0,I-15999
1762,4.0,2013-2014,19670320-0110,240.0,I-16000
1762,4.0,2013-2014,19780103-0216,100.0,I-16000
1762,4.0,2013-2014,19910505-0351,100.0,I-16000
1762,4.0,2013-2014,19920127-0376,140.0,I-16000
1762,4.0,2013-2014,19911106-0344,140.0,I-16000
1666,4.0,2013-2014,19640407-0101,280.0,I-16001
1666,4.0,2013-2014,19760424-0220,140.0,I-16001
1666,4.0,2013-2014,19910111-0323,140.0,I-16001
1666,4.0,2013-2014,19920723-0242,140.0,I-16001
1666,4.0,2013-2014,19920421-0387,140.0,I-16001
1630,2.0,2013-2014,19640301-0074,260.0,I-16002
1630,2.0,2013-2014,19750309-0236,100.0,I-16002
1630,2.0,2013-2014,19921013-0372,140.0,I-16002
1630,2.0,2013-2014,19910702-0389,100.0,I-16002
1630,2.0,2013-2014,19911121-0366,120.0,I-16002
1596,1.0,2013-2014,19650421-0108,280.0,I-16003
1596,1.0,2013-2014,19761124-0173,120.0,I-16003
1596,1.0,2013-2014,19900309-0255,140.0,I-16003
1596,1.0,2013-2014,19930811-0347,140.0,I-16003
1596,1.0,2013-2014,19920715-0325,100.0,I-16003
1507,3.0,2013-2014,19660718-0030,260.0,I-16004
1507,3.0,2013-2014,19751107-0152,140.0,I-16004
1507,3.0,2013-2014,19930124-0273,100.0,I-16004
1507,3.0,2013-2014,19900202-0287,140.0,I-16004
1495,3.0,2013-2014,19680807-0024,260.0,I-16005
1495,3.0,2013-2014,19751128-0211,140.0,I-16005
1495,3.0,2013-2014,19900506-0329,120.0,I-16005
1495,3.0,2013-2014,19920218-0266,140.0,I-16005
1427,1.0,2013-2014,19650628-0022,260.0,I-16006
1427,1.0,2013-2014,19760210-0205,100.0,I-16006
1427,1.0,2013-2014,19931222-0324,100.0,I-16006
1427,1.0,2013-2014,19910609-0354,140.0,I-16006
1427,1.0,2013-2014,19921231-0282,140.0,I-16006
1351,4.0,2013-2014,19601225-0079,240.0,I-16007
1351,4.0,2013-2014,19780725-0206,120.0,I-16007
1351,4.0,2013-2014,19921024-0306,120.0,I-16007
1351,4.0,2013-2014,19930421-0304,120.0,I-16007
1257,4.0,2013-2014,19630426-0135,240.0,I-16008
1257,4.0,2013-2014,19771011-0195,120.0,I-16008
1257,4.0,2013-2014,19910609-0354,140.0,I-16008
1163,3.0,2013-2014,19640621-0023,240.0,I-16009
1163,3.0,2013-2014,19750615-0231,120.0,I-16009
1163,3.0,2013-2014,19910702-0389,100.0,I-16009
1163,3.0,2013-2014,19911016-0297,120.0,I-16009
1163,3.0,2013-2014,19910413-0350,100.0,I-16009
1353,4.0,2014-2015,19591120-0053,260.0,I-16010
1353,4.0,2014-2015,19780513-0222,140.0,I-16010
1353,4.0,2014-2015,19930618-0289,140.0,I-16010
1619,2.0,2014-2015,19651010-0130,260.0,I-16011
1619,2.0,2014-2015,19771011-0195,100.0,I-16011
1619,2.0,2014-2015,19900803-0270,140.0,I-16011
1377,3.0,2014-2015,19610213-0104,280.0,I-16012
1377,3.0,2014-2015,19770619-0167,120.0,I-16012
1377,3.0,2014-2015,19920309-0349,140.0,I-16012
1951,4.0,2014-2015,19610427-0149,280.0,I-16013
1951,4.0,2014-2015,19780215-0235,140.0,I-16013
1951,4.0,2014-2015,19910609-0354,120.0,I-16013
1951,4.0,2014-2015,19931213-0380,100.0,I-16013
1925,4.0,2014-2015,19680730-0089,260.0,I-16014
1925,4.0,2014-2015,19750426-0230,100.0,I-16014
1925,4.0,2014-2015,19911223-0291,100.0,I-16014
1925,4.0,2014-2015,19900815-0388,100.0,I-16014
1925,4.0,2014-2015,19900521-0298,120.0,I-16014
1739,2.0,2014-2015,19560102-0063,280.0,I-16015
1739,2.0,2014-2015,19751107-0152,100.0,I-16015
1739,2.0,2014-2015,19930618-0289,140.0,I-16015
1730,2.0,2014-2015,19570730-0081,240.0,I-16016
1730,2.0,2014-2015,19760710-0210,120.0,I-16016
1730,2.0,2014-2015,19921013-0274,100.0,I-16016
1730,2.0,2014-2015,19931209-0335,120.0,I-16016
1709,3.0,2014-2015,19661101-0142,280.0,I-16017
1709,3.0,2014-2015,19760101-0164,100.0,I-16017
1709,3.0,2014-2015,19910227-0301,140.0,I-16017
1709,3.0,2014-2015,19920408-0343,100.0,I-16017
1661,1.0,2014-2015,19680313-0150,280.0,I-16018
1661,1.0,2014-2015,19780513-0222,140.0,I-16018
1661,1.0,2014-2015,19920921-0311,100.0,I-16018
1661,1.0,2014-2015,19900508-0265,140.0,I-16018
1661,1.0,2014-2015,19920512-0320,120.0,I-16018
1630,4.0,2014-2015,19590811-0058,280.0,I-16019
1630,4.0,2014-2015,19760424-0220,100.0,I-16019
1630,4.0,2014-2015,19910213-0264,120.0,I-16019
1588,1.0,2014-2015,19680307-0062,260.0,I-16020
1588,1.0,2014-2015,19790227-0218,120.0,I-16020
1588,1.0,2014-2015,19910512-0312,140.0,I-16020
1588,1.0,2014-2015,19920101-0355,120.0,I-16020
1588,1.0,2014-2015,19930131-0334,140.0,I-16020
1424,4.0,2014-2015,19680313-0150,280.0,I-16021
1424,4.0,2014-2015,19790214-0226,100.0,I-16021
1424,4.0,2014-2015,19901221-0339,100.0,I-16021
1414,3.0,2014-2015,19661101-0142,240.0,I-16022
1414,3.0,2014-2015,19790813-0198,100.0,I-16022
1414,3.0,2014-2015,19930409-0309,140.0,I-16022
1203,1.0,2014-2015,19570727-0040,260.0,I-16023
1203,1.0,2014-2015,19751014-0191,100.0,I-16023
1203,1.0,2014-2015,19931213-0380,140.0,I-16023
1203,1.0,2014-2015,19930808-0285,120.0,I-16023
1114,2.0,2014-2015,19620411-0069,280.0,I-16024
1114,2.0,2014-2015,19790711-0182,140.0,I-16024
1114,2.0,2014-2015,19911008-0241,140.0,I-16024
1828,2.0,2015-2016,19691216-0147,280.0,I-16025
1828,2.0,2015-2016,19790318-0172,120.0,I-16025
1828,2.0,2015-2016,19921114-0377,120.0,I-16025
1828,2.0,2015-2016,19920724-0267,140.0,I-16025
1828,2.0,2015-2016,19910408-0250,100.0,I-16025
1369,3.0,2015-2016,19600610-0049,260.0,I-16026
1369,3.0,2015-2016,19771104-0213,100.0,I-16026
1369,3.0,2015-2016,19900515-0374,120.0,I-16026
1938,4.0,2015-2016,19600219-0015,260.0,I-16027
1938,4.0,2015-2016,19790129-0233,100.0,I-16027
1938,4.0,2015-2016,19930913-0358,100.0,I-16027
1615,1.0,2015-2016,19631024-0087,260.0,I-16028
1615,1.0,2015-2016,19760902-0214,100.0,I-16028
1615,1.0,2015-2016,19920527-0260,120.0,I-16028
1552,3.0,2015-2016,19631024-0087,240.0,I-16029
1552,3.0,2015-2016,19760404-0180,100.0,I-16029
1552,3.0,2015-2016,19910113-0338,140.0,I-16029
1552,3.0,2015-2016,19900228-0341,120.0,I-16029
1552,3.0,2015-2016,19900216-0277,140.0,I-16029
1376,1.0,2015-2016,19570730-0081,280.0,I-16030
1376,1.0,2015-2016,19790227-0218,120.0,I-16030
1376,1.0,2015-2016,19930130-0359,140.0,I-16030
1376,1.0,2015-2016,19921222-0299,100.0,I-16030
1326,4.0,2015-2016,19691215-0071,260.0,I-16031
1326,4.0,2015-2016,19780409-0209,100.0,I-16031
1326,4.0,2015-2016,19900705-0286,140.0,I-16031
1326,4.0,2015-2016,19930811-0347,140.0,I-16031
1326,4.0,2015-2016,19930628-0364,100.0,I-16031
1242,2.0,2015-2016,19570327-0091,280.0,I-16032
1242,2.0,2015-2016,19780823-0221,140.0,I-16032
1242,2.0,2015-2016,19900506-0329,140.0,I-16032
1862,1.0,2015-2016,19680216-0088,260.0,I-16033
1862,1.0,2015-2016,19750702-0234,120.0,I-16033
1862,1.0,2015-2016,19921114-0377,140.0,I-16033
1844,1.0,2015-2016,19600630-0020,260.0,I-16034
1844,1.0,2015-2016,19761215-0239,120.0,I-16034
1844,1.0,2015-2016,19920921-0268,120.0,I-16034
1844,1.0,2015-2016,19931212-0293,100.0,I-16034
1843,4.0,2015-2016,19581017-0092,280.0,I-16035
1843,4.0,2015-2016,19790214-0226,120.0,I-16035
1843,4.0,2015-2016,19931213-0380,140.0,I-16035
1843,4.0,2015-2016,19920218-0266,120.0,I-16035
1843,4.0,2015-2016,19920715-0337,120.0,I-16035
1758,1.0,2015-2016,19580724-0085,240.0,I-16036
1758,1.0,2015-2016,19780713-0192,140.0,I-16036
1758,1.0,2015-2016,19930409-0309,100.0,I-16036
1581,4.0,2015-2016,19690322-0050,280.0,I-16037
1581,4.0,2015-2016,19751128-0211,100.0,I-16037
1581,4.0,2015-2016,19931222-0324,120.0,I-16037
1524,3.0,2015-2016,19600803-0124,260.0,I-16038
1524,3.0,2015-2016,19780603-0204,120.0,I-16038
1524,3.0,2015-2016,19910111-0323,100.0,I-16038
1524,3.0,2015-2016,19910207-0290,120.0,I-16038
1522,4.0,2015-2016,19630705-0111,280.0,I-16039
1522,4.0,2015-2016,19771104-0213,140.0,I-16039
1522,4.0,2015-2016,19930131-0334,140.0,I-16039
1522,4.0,2015-2016,19930401-0254,120.0,I-16039
1522,4.0,2015-2016,19921225-0352,100.0,I-16039
1425,3.0,2015-2016,19631213-0144,260.0,I-16040
1425,3.0,2015-2016,19770421-0177,140.0,I-16040
1425,3.0,2015-2016,19920430-0253,100.0,I-16040
1422,1.0,2015-2016,19600630-0020,280.0,I-16041
1422,1.0,2015-2016,19790227-0181,120.0,I-16041
1422,1.0,2015-2016,19910123-0385,120.0,I-16041
1422,1.0,2015-2016,19930808-0285,120.0,I-16041
1422,1.0,2015-2016,19911106-0344,100.0,I-16041
1408,3.0,2015-2016,19650109-0128,260.0,I-16042
1408,3.0,2015-2016,19751107-0152,140.0,I-16042
1408,3.0,2015-2016,19930913-0358,140.0,I-16042
1408,3.0,2015-2016,19910213-0264,120.0,I-16042
1408,3.0,2015-2016,19930607-0308,120.0,I-16042
1398,3.0,2015-2016,19610904-0043,240.0,I-16043
1398,3.0,2015-2016,19750630-0161,100.0,I-16043
1398,3.0,2015-2016,19931108-0310,100.0,I-16043
1398,3.0,2015-2016,19911021-0244,140.0,I-16043
1398,3.0,2015-2016,19900521-0298,120.0,I-16043
1214,1.0,2015-2016,19630224-0041,280.0,I-16044
1214,1.0,2015-2016,19791210-0189,100.0,I-16044
1214,1.0,2015-2016,19910512-0312,100.0,I-16044
1214,1.0,2015-2016,19920127-0376,120.0,I-16044
1214,1.0,2015-2016,19921121-0307,100.0,I-16044
1152,4.0,2015-2016,19590109-0003,280.0,I-16045
1152,4.0,2015-2016,19770215-0185,100.0,I-16045
1152,4.0,2015-2016,19921225-0352,140.0,I-16045
1152,4.0,2015-2016,19910413-0350,100.0,I-16045
1121,2.0,2015-2016,19550512-0123,280.0,I-16046
1121,2.0,2015-2016,19770502-0170,140.0,I-16046
1121,2.0,2015-2016,19920924-0318,100.0,I-16046
1121,2.0,2015-2016,19900830-0305,120.0,I-16046
1121,2.0,2015-2016,19901109-0288,120.0,I-16046
1115,1.0,2015-2016,19630523-0038,260.0,I-16047
1115,1.0,2015-2016,19761023-0190,120.0,I-16047
1115,1.0,2015-2016,19910113-0338,120.0,I-16047
1115,1.0,2015-2016,19911121-0366,120.0,I-16047
1115,1.0,2015-2016,19930218-0271,120.0,I-16047
1088,3.0,2015-2016,19650421-0108,240.0,I-16048
1088,3.0,2015-2016,19790214-0226,120.0,I-16048
1088,3.0,2015-2016,19910103-0368,140.0,I-16048
1088,3.0,2015-2016,19900309-0255,100.0,I-16048
1088,3.0,2015-2016,19910227-0301,100.0,I-16048
1448,2.0,2016-2017,19550419-0012,280.0,I-16049
1448,2.0,2016-2017,19770222-0184,120.0,I-16049
1448,2.0,2016-2017,19901110-0249,120.0,I-16049
1448,2.0,2016-2017,19910412-0243,120.0,I-16049
1448,2.0,2016-2017,19910111-0323,140.0,I-16049
1204,4.0,2016-2017,19670913-0054,260.0,I-16050
1204,4.0,2016-2017,19781125-0171,140.0,I-16050
1204,4.0,2016-2017,19900521-0332,100.0,I-16050
1593,4.0,2016-2017,19570408-0107,280.0,I-16051
1593,4.0,2016-2017,19761126-0183,140.0,I-16051
1593,4.0,2016-2017,19910926-0315,120.0,I-16051
1520,1.0,2016-2017,19640114-0132,280.0,I-16052
1520,1.0,2016-2017,19790227-0181,120.0,I-16052
1520,1.0,2016-2017,19910505-0351,100.0,I-16052
1520,1.0,2016-2017,19930509-0345,140.0,I-16052
1520,1.0,2016-2017,19900705-0286,140.0,I-16052
